Order ID,Order Timestamp,Customer Name,Product ID,Quantity,Cost,Discount,Final Price
53f33b03-1063-4709-9c83-159ff662942c,2025-02-28 02:31:26,Michael Gallagher,2029702135566,4,614.23,180.3,1735.72
3800440c-3b5d-410e-b08f-575325558f55,2025-02-28 12:20:47,Brian Martin,2029702135566,1,77.38,13.05,64.33
9ddb6559-1666-4238-a26a-ef9f7c010230,2025-02-28 21:38:24,Linda Boyd,7790104328980,8,391.24,81.13,2480.88
714ddd9f-d604-4354-b23b-c6c838436d94,2025-02-28 04:59:00,Carlos Thomas,8644925192543,3,836.47,15.67,2462.3999999999996
bd096f75-41c7-43eb-8b09-e435fdcab04e,2025-02-28 05:11:15,Amy Gonzales,8267734540192,4,516.33,51.3,1860.12
f3d1746a-2523-47eb-bafc-d2b72ca09349,2025-02-28 08:40:56,Richard Lewis,4739473121726,3,867.49,135.19,2196.8999999999996
cd2e17a3-00f7-4a78-af23-88aa030f61ae,2025-02-28 17:05:11,Courtney Thomas,391171822783,6,771.62,119.84,3910.68
fe64a64a-a3c0-45a1-8bf4-4259da67e285,2025-02-28 09:57:58,David Brown,7262849877691,5,232.46,9.17,1116.45
a98651f1-32a6-4339-99fe-603a56d5d516,2025-02-28 16:18:33,Mackenzie Ryan,5271774490587,10,692.28,96.81,5954.700000000001
41450c9b-5671-4057-9b90-5e270e4e2397,2025-02-28 19:14:41,Hunter Figueroa,5719285654314,4,553.62,51.61,2008.04
2747799e-c3fc-4ad4-943f-ae1cddbe8d7c,2025-02-28 20:54:30,Dawn Gilbert,1527420549326,3,805.09,14.66,2371.29
b3b9710e-9250-41a7-b355-a8230d78cc1b,2025-02-28 20:44:20,Candice Gonzalez,2816850542359,5,821.93,132.07,3449.3
baf2f2d0-cb0e-438d-b8ca-1c45d5f5a8ea,2025-02-28 05:06:36,Hannah Meadows,1043321819608,5,701.89,108.56,2966.65
de5763d2-ded5-4ce9-849b-03c02ae2bb49,2025-02-28 06:39:40,Cindy Hernandez,2621745961586,10,714.13,119.54,5945.900000000001
