Order ID,Order Timestamp,Customer Name,Product ID,Quantity,Cost,Discount,Final Price
3c8ad2ca-50e1-4ff9-a29b-1b5f2c58ffbb,2025-02-27 09:31:11,Matthew Willis,4739473121726,10,311.36,54.62,2567.4
a93d60a6-e190-4342-b18d-2725f46748b1,2025-02-27 18:21:45,Marie Webster,8549733484340,2,256.07,0.92,510.3
3fcc5282-113f-41c3-a214-a0f81219ee28,2025-02-27 04:17:19,Teresa Stevens,9980940244553,6,566.24,74.68,2949.36
b8f49228-a98c-4bf9-88ac-8b2f87153d1b,2025-02-27 19:28:16,Megan Sims,4519832731588,4,484.93,24.65,1841.12
646f6049-2f0c-45b1-a545-fad16f3e4c80,2025-02-27 15:22:40,Lisa Alvarez,6658760366900,2,430.01,122.08,615.86
29036094-23d4-434b-a33f-67acc1926b9b,2025-02-27 08:36:29,Savannah Mora,2445107622683,3,149.15,29.06,360.27
f929fa5a-cf5b-4221-acb1-2f4687b7dde3,2025-02-27 10:27:37,Eric Jones,4519832731588,1,621.1,150.87,470.23
c21c07ba-bad2-4f1c-9162-dc1f75e33c1c,2025-02-27 11:32:20,Nicholas Leblanc,1727889579869,8,76.93,2.46,595.76
ae32c43b-113c-45b3-910e-310675566a1c,2025-02-27 03:01:53,Adam Jensen,8937346706568,2,926.15,234.07,1384.16
4f36e5c7-b37a-4572-a4c4-d157418d10b3,2025-02-27 23:40:07,Heidi Lee,8240084271091,5,717.23,117.15,3000.4
55bca5e1-41f6-4443-9f23-e6a2ff7609b8,2025-02-27 02:37:10,Maria Mcintyre,47974801622,4,544.91,32.26,2050.6
37eb53a5-c082-4d84-a19a-19b38aacb735,2025-02-27 02:41:50,Crystal Davis,758181412470,5,984.76,129.3,4277.3
b31ef94f-1c19-422e-86d3-4f7baf5efba8,2025-02-27 13:43:32,Rhonda Turner,4678669125172,4,548.29,15.74,2130.2
5c0a1c84-ea22-4366-9a9b-ac82954e0b15,2025-02-27 14:18:54,Alexandra Brown,3584168784998,4,450.93,90.79,1440.56
0fd8ef06-6e8d-442c-a0be-e3e57c90b3d4,2025-02-27 16:58:45,Kayla Mcdowell,5231243292128,5,401.73,36.9,1824.1499999999999
f178e8ca-e098-4073-abc1-bc17121fc3b1,2025-02-27 10:35:57,Stacey Brown DVM,1274846773780,6,315.5,41.61,1643.34
e0c6043d-ff7d-4ddc-8887-d85b49b6a087,2025-02-27 01:52:28,Phillip Manning,8470076617716,1,25.36,6.95,18.41
4b59b44d-f4ca-45d5-89b2-3d6bb6c578c7,2025-02-27 12:38:09,Robert Shaw,6766182512864,6,328.69,93.02,1414.02
c80c0dfa-7b77-4827-be2e-7cee2bdcce5d,2025-02-27 05:06:06,Rebecca English,4519832731588,3,855.52,235.41,1860.33
1c328f13-134c-4302-8b54-c9a69efe157e,2025-02-27 15:23:28,Jessica Farmer,2445107622683,2,670.46,156.7,1027.52
79c75f62-98e9-4578-9f53-4069cf9e39b1,2025-02-27 05:54:31,Kelly Sanchez,7525534192838,9,813.01,137.72,6077.61
99deee34-cbda-494a-90cb-4bd427a791b7,2025-02-27 11:42:38,Michael Diaz Jr.,182422535848,4,522.3,50.46,1887.36
34c42c7a-380b-45c9-b976-ec36f6f7bd4f,2025-02-27 18:10:41,Kenneth Gonzalez,9495888794706,3,731.87,117.45,1843.2599999999998
8d52ed24-c998-4612-9dfc-3fd54171c9a8,2025-02-27 06:48:34,Christine Patel,8470076617716,8,595.64,98.88,3974.08
