Order ID,Order Timestamp,Customer Name,Product ID,Quantity,Cost,Discount,Final Price
7bf81f1b-ebb1-47da-b931-1d89bbff85cb,2025-03-01 16:57:33,Christy Kelly,9232260256342,3,278.72,7.79,812.79
d3b14689-484a-44b7-93f5-4b200ccd8e0d,2025-03-01 20:21:55,James Foster,8740164005245,2,157.76,45.09,225.34
68aa5bcd-5614-4418-83d8-23b46100b482,2025-03-01 19:28:15,Nicole Oliver,1274846773780,9,506.8,79.02,3850.0199999999995
65ebeaeb-f3ad-44e5-bfaa-c0494e3e3f2e,2025-03-01 20:00:46,James Fuentes,4678669125172,10,176.72,10.92,1658.0
be2f6ee7-653d-4877-b791-89c882b98e37,2025-03-01 08:55:40,Harold Schmidt,9502402681173,9,128.29,4.27,1116.18
ebcf6937-9cbb-42d8-b05e-cdd0c13c5008,2025-03-01 01:16:58,Rebecca Rosales,4786863375245,6,472.69,94.02,2272.02
d954dd8d-bd38-4140-8c81-719977d782b2,2025-03-01 10:59:02,Rebecca Clark,1200471138267,1,462.7,115.44,347.26
ae4d64f3-3624-4f48-b679-7eaf26eadcf5,2025-03-01 13:05:48,Dominique Miller,2029702135566,3,843.23,75.92,2301.93
56502db2-be93-45c9-9bb6-e025a9a73f37,2025-03-01 08:42:45,Elizabeth Johnson,9187851910885,6,307.44,76.16,1387.68
8eb69d3b-9362-4488-932f-3d050c22b452,2025-03-01 14:21:02,Marissa Francis,3529042284218,6,657.55,190.12,2804.58
9b6e4cd5-9246-4301-b194-c95442532690,2025-03-01 00:27:19,Jordan Lee,391171822783,2,238.25,7.87,460.76
718c4354-c449-4e22-b1bf-ee5304ce2c38,2025-03-01 09:53:35,Denise Ramos,9495888794706,7,802.41,200.72,4211.83
0569cc96-0a1b-471a-a71c-5025afde0c93,2025-03-01 06:30:41,Stephanie Williams,1727889579869,2,677.04,26.51,1301.06
53fa9655-6967-4e84-99c8-7f99de5151e2,2025-03-01 12:19:06,Donna Bowen,7543303654141,7,806.28,76.75,5106.71
fa220cd4-d3c0-4cef-a229-dc26aea68ec1,2025-03-01 18:40:03,Stephen Hamilton,4739473121726,7,887.18,152.21,5144.79
27cad53b-7f3c-4ec2-bdee-5c345958a354,2025-03-01 00:14:52,Julie Harvey,9650752735456,7,533.04,59.36,3315.76
8a42ca00-81ca-49ba-a51a-845ca5da2b2c,2025-03-01 08:50:16,Jeffrey Brooks,8734714345585,2,809.38,194.33,1230.1
397f4c10-abcb-44da-993f-4e9a646b0bdf,2025-03-01 22:02:39,Molly Jones,8637940265422,4,858.32,142.86,2861.84
de82c037-eb56-4fe4-9f44-7ebf15bacbe7,2025-03-01 21:47:14,Kelly Holmes,7468071545166,9,714.9,29.01,6173.01
46ec17be-295a-4f11-bf9b-ea92f6b59d1e,2025-03-01 04:55:01,Jessica Salinas,2148951343321,3,698.1,99.17,1796.79
11268f40-bd59-4155-884f-da79c9ec749c,2025-03-01 01:14:33,Amy Mullins,3056413953768,3,495.97,10.56,1456.23
3db88b47-5c00-493a-9551-d0297a6d79ee,2025-03-01 17:35:54,Tina Roth,9232260256342,7,312.64,10.36,2115.96
66982826-78dd-4902-a9b5-569f2ace33ba,2025-03-01 21:38:29,Monica Kim,1043321819608,3,242.98,56.95,558.09
46305264-ce9a-40f5-a303-9b08641cd39a,2025-03-01 09:59:07,Robert Anderson,974993097289,3,930.05,144.05,2358.0
cacfbabe-8b2f-4c22-b4ab-6a30d0a621e1,2025-03-01 19:00:04,John Lowe,4419866524043,9,40.7,3.05,338.84999999999997
61ab61e1-d305-4c96-a0f4-5db0963ddb4f,2025-03-01 05:15:25,Mr. Jerome Smith,6409097439535,5,573.42,84.92,2442.5
6d9ed41c-eb8e-4a7c-b3a4-f2af22534029,2025-03-01 01:38:26,Jay Johnson,9636057662703,10,826.08,143.44,6826.4
5f25b74e-e01b-4fc1-b335-15b1c612646c,2025-03-01 12:34:05,Kathleen Morrow,8059296222926,1,730.87,149.81,581.06
a460458c-2202-4c96-b5b9-d21e9ac50d4f,2025-03-01 01:18:45,Emily Boyer,1219136193992,10,823.45,163.79,6596.599999999999
a7ba1221-f34b-4e8b-bc2b-64cbac341c3d,2025-03-01 17:00:28,Juan Barr,974993097289,5,228.42,45.37,915.25
4179f469-9832-41f3-8068-b25474e6d34d,2025-03-01 09:26:57,Cassandra Martinez,5719285654314,4,352.04,15.16,1347.52
11154056-1f10-4da8-b76a-5a47841712c8,2025-03-01 10:10:45,Terry Washington,5271774490587,6,790.33,40.82,4497.0599999999995
9f5bc477-d14e-43b4-98d6-a9b23e01b3a9,2025-03-01 03:38:20,Megan Daniel,6841459332724,2,863.42,228.63,1269.58
c0c9392b-59a3-4909-b12b-1fa0f7b4ca95,2025-03-01 15:07:06,Connie Morales,1615280988512,8,15.32,0.2,120.96
4485d04d-042d-495f-baf9-3f09cf79da48,2025-03-01 12:32:54,Jessica Kent,1043321819608,1,542.21,22.77,519.44
6b8eda17-df31-492c-b2f2-c1dcf868fac7,2025-03-01 07:43:20,Kelly Wilkinson,4980841241182,1,365.35,14.39,350.96
ccaaed8b-767e-4924-8045-0c89557a2b86,2025-03-01 04:47:57,Steven Lee,4019655698162,1,546.37,38.53,507.84
f00c870c-54a5-4e2f-856b-5cdcc124cb6e,2025-03-01 22:15:57,Steven Spencer,5719285654314,6,389.65,89.58,1800.42
6d1b898c-f0f3-493c-9bfc-30150952bf33,2025-03-01 17:40:20,Anthony Cain,9980940244553,10,533.06,46.61,4864.5
e8223280-7189-43a9-81f7-2d7733c3f9e7,2025-03-01 06:22:06,Dana Davis,2621745961586,2,850.8,29.74,1642.12
8c7a1e99-e1cd-49b8-b04e-37d429bb4ab8,2025-03-01 02:05:02,Angela Castro,3848421993306,1,865.84,74.29,791.55
76078231-c9b8-471f-bc7f-6ba681540616,2025-03-01 02:13:54,Donald Meyer,672400499151,9,189.54,45.99,1291.95
b9e35d68-e473-4ebf-8a19-e6c6eea2732d,2025-03-01 16:54:05,Chloe Mason,6263689702830,6,897.96,165.36,4395.6
4a4348e3-d4e5-4bb1-b9eb-31a3b3ab4a37,2025-03-01 12:42:11,Frederick Walker,1080132677362,2,905.52,52.01,1707.02
ba78f5d5-8d35-4804-a7a7-00209784945d,2025-03-01 11:33:00,Mary Gregory,5328710122696,7,424.53,7.42,2919.77
03ba3d95-9313-478e-9699-3af18b14521e,2025-03-01 12:40:16,Christopher Ross,9222196937927,9,535.54,116.91,3767.67
ca8f7afe-6901-4b5f-a96a-7e3f823ab112,2025-03-01 17:43:26,Jason Johnson,1274846773780,8,719.8,168.18,4412.96
f3d79d84-f7dc-4f30-82df-847d01c18f32,2025-03-01 20:38:28,David Parker,2994680443692,8,948.67,56.02,7141.2
bc930dc7-0b3a-428a-809b-02e3c50bed56,2025-03-01 01:04:26,Nicole Hamilton,1047095214560,1,246.24,72.94,173.3
236ee2f3-9d14-4e26-b93c-f531f78979fe,2025-03-01 09:45:48,Stephanie Pierce,1845146270486,3,691.83,186.73,1515.3000000000002
f4333073-3bd7-4bdc-8e2a-baca445c0a67,2025-03-01 03:38:13,David Lopez,490278742960,1,399.98,116.07,283.91
77b2fe74-ddbd-494f-8daa-90f3a94fa403,2025-03-01 09:53:12,Tyler Adams,1769367632017,3,744.57,175.26,1707.9299999999998
5303ebf5-d30c-476e-873b-e42cc9cdb486,2025-03-01 03:10:15,Johnny Cox,8932528809570,6,162.94,44.37,711.42
54dc54bf-d2da-4faa-a5fd-d6df542123bc,2025-03-01 19:34:54,Dawn Matthews,6766182512864,2,664.43,188.11,952.64
636e1747-152e-4de2-8bad-96a91fff5418,2025-03-01 11:59:08,Samantha Gallegos,8644925192543,5,780.15,148.78,3156.85
83430870-608a-4784-bc3e-4d576f1dcb57,2025-03-01 02:11:50,David Cole,9649909133412,7,898.36,102.84,5568.639999999999
17409f99-56b4-4c3d-a140-c4eb9bcb8821,2025-03-01 15:58:08,Martin Ray,6409097439535,7,472.14,109.52,2538.34
7f0805a8-a696-4636-844c-b10326a6726a,2025-03-01 13:47:05,Gregory Sanchez,331190790304,5,417.62,107.36,1551.3
2e6d747a-f87a-48be-bdb3-9ec6bc822252,2025-03-01 23:02:25,Jessica Thompson,2475107991182,5,174.17,26.39,738.9
54d45b83-e556-44c1-8a0e-9662b08a01f1,2025-03-01 02:33:56,Melanie Mcdonald,8637940265422,1,15.0,4.07,10.93
f674077a-fc8b-422c-982d-6db02382aea9,2025-03-01 04:44:56,Jennifer Allen,8637940265422,2,219.61,61.98,315.26
c96cf14e-51c6-44f3-8064-8a3a504a1d15,2025-03-01 17:25:14,Kenneth Garcia,4965137098596,5,199.45,30.55,844.5
