Order ID,Order Timestamp,Customer Name,Product ID,Quantity,Cost,Discount,Final Price
32064d6e-29f8-4f8a-927f-e7aa8854bc87,2025-02-26 15:29:49,Monica Rose,3465787133155,6,831.75,166.37,3992.2799999999997
a83c9e1d-821a-469a-8878-c36b625b3804,2025-02-26 20:07:18,Crystal Young,1219136193992,8,653.4,74.46,4631.52
3f1405b2-124e-4183-99e3-086a5f168191,2025-02-26 23:54:21,Michelle Thompson,1043321819608,5,322.49,53.02,1347.3500000000001
aeaeb223-934b-4b15-83b7-7afcb85796a8,2025-02-26 10:25:08,Alec Miller,4419866524043,4,580.96,155.45,1702.04
1a4be434-a8b9-485a-8bbc-ff5a66f1e45c,2025-02-26 02:02:10,Sally Chaney,9222196937927,5,376.88,73.82,1515.3
288976a5-d4a5-4765-b6ef-8c44a75401c7,2025-02-26 10:07:43,Samuel Lopez,8470076617716,8,754.32,90.4,5311.36
142843c8-4ae3-481c-9952-d74982d89fd2,2025-02-26 10:05:59,Daniel Howard,6584044997273,8,722.38,83.41,5111.76
57e44133-b565-4464-8694-6a4af332cc10,2025-02-26 09:58:18,Olivia Boyer MD,672400499151,5,485.85,57.43,2142.1
f278fab7-c27a-4d42-b10c-2571f046f3db,2025-02-26 08:26:22,Cheryl Jones,607159696643,6,134.47,20.18,685.74
43214f35-fbf3-4c39-b2a8-d87d56b4aa33,2025-02-26 18:29:14,Jacob Schmidt,4678669125172,6,851.37,35.68,4894.14
bc961903-5f1e-4253-9597-e1f5f55a44fd,2025-02-26 20:30:50,James Compton,2474517123688,5,336.24,32.35,1519.4499999999998
55f48d07-5a68-4f9c-8803-cc1be492445b,2025-02-26 23:09:20,Anna Gonzales,2994680443692,2,496.1,9.23,973.74
40243eef-630b-46c2-8ec6-ae55c87b9653,2025-02-26 05:36:47,Daniel Brown,5231243292128,10,541.91,80.49,4614.2
17d1cdcc-de45-43f1-baec-63ec1d1d4e28,2025-02-26 11:04:07,Susan Moore,8740164005245,10,562.73,82.32,4804.1
acde4171-d0cd-4fee-ac6d-de79f7e3692f,2025-02-26 04:34:11,Victoria Vazquez,8059826204507,8,366.99,81.52,2283.76
f23e69c0-334f-4b8a-94a4-99a848b5e1c8,2025-02-26 03:35:51,Michelle Stewart,8059826204507,3,14.9,0.34,43.68
4a646af7-cae5-426f-8834-5c71626a3fb8,2025-02-26 03:35:08,Alexis Cook,4796275705967,9,368.2,4.48,3273.4800000000005
84de96a9-0724-4bba-82ae-ed0fdb101bc7,2025-02-26 11:50:18,Kelly Morton,6841459332724,10,178.47,44.27,1342.0
9afaf23a-a9c1-4552-aa2d-03d503785062,2025-02-26 09:56:50,Alicia Bird,3171390053291,4,648.9,84.06,2259.36
65db2f00-9da9-4ad2-82cc-7a137758a1ca,2025-02-26 03:53:46,Leslie Valencia,305486874030,5,44.35,5.05,196.5
8abc5819-974e-4b09-b689-f8529d9602e8,2025-02-26 21:32:16,Oscar Dominguez,9502402681173,3,312.24,80.64,694.8
8e553c05-1af4-4d98-99c7-adb539e5931e,2025-02-26 18:11:20,Ryan Leblanc,2474517123688,4,588.31,43.37,2179.76
1395217d-bdb8-41e2-84f2-440a759240e6,2025-02-26 12:08:31,Dean Richards,5239868000258,2,264.37,4.41,519.92
d8fb96c7-6c19-4c02-9ed1-b9b0ae621e9e,2025-02-26 17:41:40,Stanley Hamilton,1065133387267,9,699.33,209.76,4406.13
86a57681-9346-4fbe-acee-68730c93677b,2025-02-26 15:39:42,Robert Payne,6263689702830,4,249.4,1.48,991.68
6ceaf7eb-bb41-48e1-9e45-778c54719352,2025-02-26 20:02:24,Dakota Hawkins,8347382997378,2,922.56,221.68,1401.76
255d3d4f-5e1f-4e50-945a-4ac1ee6e3fdd,2025-02-26 23:50:18,Julie Evans,1615280988512,5,671.9,80.73,2955.85
dc7e5343-deb0-4244-90e4-8edd0f7371c7,2025-02-26 12:16:33,Donna Lyons,3745299124194,9,536.46,55.22,4331.16
04a3c8c4-f0af-4016-9e21-9c30aa9e500c,2025-02-26 14:31:33,Lauren Morgan,9856984789612,6,377.82,78.95,1793.22
a41a3a35-8d98-4790-8b10-40be1b0e3aa3,2025-02-26 03:19:04,Michael Mack,7703482477102,3,573.82,17.96,1667.58
88fb8e9c-d813-4db6-bbf2-df257d7c0698,2025-02-26 17:50:15,Jorge Brown,3465787133155,5,200.93,36.69,821.2
b29b9232-1de2-4a37-9204-95f1c650f640,2025-02-26 09:11:20,Jennifer Jenkins,331190790304,5,352.98,74.92,1390.3
19a219ea-a8aa-490a-b541-152b5fdfb851,2025-02-26 13:51:31,Donna Taylor,4519832731588,4,324.21,91.18,932.12
f93c3b06-c822-49ff-bcdc-5ebf18072eee,2025-02-26 07:18:39,Donna Lopez,5231243292128,9,207.72,31.26,1588.14
9cefa72a-3245-4e39-8f68-1dd0628ddbca,2025-02-26 23:48:52,Janet Montgomery,5719285654314,2,660.16,65.0,1190.32
38492d21-f733-45e5-9857-c3fb763e851f,2025-02-26 23:07:21,Sabrina Marshall,4316117240052,7,914.73,118.56,5573.19
8c090de4-6c24-48a1-9b38-14950ba1bbc0,2025-02-26 10:38:29,Mario Jackson,5304637454997,4,660.48,40.29,2480.76
f1225ed1-a150-4448-a270-6aa7455a16c6,2025-02-26 02:15:28,Joseph Wallace,4419866524043,9,714.93,123.36,5324.13
ad493c66-9d39-47a2-8939-e31aef27865b,2025-02-26 06:53:05,Joshua Barrera,2029702135566,9,442.99,33.27,3687.4800000000005
f28af1b0-6478-4e9a-b725-2b35bb00705a,2025-02-26 01:52:08,Kenneth Baxter,3171390053291,9,924.19,90.67,7501.68
e9e06ee0-bccb-4f0c-af18-a516e06f7cf7,2025-02-26 15:22:57,Justin Martin,305486874030,7,904.92,188.0,5018.44
915dcc2f-f301-4bd4-87d9-b871597ba302,2025-02-26 12:59:46,Jeffery Wilson,2037788925544,10,752.47,224.2,5282.7
8cbd46ae-90be-4563-b969-9685016b4a8e,2025-02-26 13:05:42,Mike Anderson,6963259532781,7,137.62,35.54,714.56
f89c012d-cc1e-4968-a2c4-2166cd4b7b11,2025-02-26 01:27:46,Joel Cordova,331190790304,10,313.45,44.25,2692.0
03d0a5ba-a5c2-49c9-94f8-b7a7e16cde65,2025-02-26 13:14:46,Kathleen Richmond,2029702135566,3,595.99,70.33,1576.98
aa88178c-52da-4fcf-b4f1-d50e3d91c9d7,2025-02-26 08:48:06,David Mcgrath,6841459332724,9,291.12,37.7,2280.7799999999997
0f8dd535-e5ee-472a-b062-3f5dd37607ce,2025-02-26 18:26:42,Kelli Smith,672400499151,6,838.14,122.01,4296.78
2384ee78-d20a-43bd-8f8b-9cd266922641,2025-02-26 20:31:21,Bryce Ramos,1998679807930,8,199.33,28.79,1364.32
f1724662-473c-4958-8d35-0ff5e30a4310,2025-02-26 21:04:42,Katherine Silva,8844225831320,10,887.58,12.94,8746.4
9ebf3c70-b85a-495a-b229-750222b8608c,2025-02-26 03:04:11,Taylor Patterson,974993097289,1,139.81,41.44,98.37
3654188e-f60c-40d4-9ef0-ef3af2868019,2025-02-26 16:27:22,Kelly Ayers,974993097289,8,815.06,148.35,5333.68
e90b16cd-c150-4dd9-84f7-6f5309249e1e,2025-02-26 16:17:23,Christopher Daniel,8932528809570,10,319.68,69.08,2506.0
b5ddab60-8e82-4181-89a2-46d9efee1f9f,2025-02-26 06:08:38,Laura Hart DVM,1952058527727,3,838.32,47.25,2373.21
8fbf62f7-c45e-4c04-80b1-43277cfb480f,2025-02-26 16:01:55,Scott Stewart,9711798089320,8,167.26,45.92,970.72
4cd7b45f-be84-4a7e-a4b5-3ef22b0efa58,2025-02-26 06:17:40,Mrs. Anita Mclean,2475107991182,6,640.57,109.95,3183.7200000000003
3795d24b-92d2-4405-9ee1-e4972057406a,2025-02-26 05:11:41,Steven Barajas,758181412470,5,900.05,197.38,3513.35
4396d1b0-da78-47e5-a733-807b78c4abfb,2025-02-26 01:16:56,Cody Blair,9636057662703,3,828.0,202.57,1876.29
bbcaa7c5-aaa1-4fbe-86a1-31c7d2ad61b3,2025-02-26 09:35:39,Alexander Lawrence,4739473121726,5,422.9,23.2,1998.5
dcd4e436-b11b-4cc1-9b9c-c2b5371a2bef,2025-02-26 18:43:01,Terry Brown,3056413953768,2,396.78,50.59,692.38
07828cda-3025-4b70-874f-f91cc6c0e08c,2025-02-26 16:38:10,Rodney Patton,8734714345585,4,605.61,179.03,1706.32
0aba4ae0-e19b-4954-b79c-9331a4661220,2025-02-26 12:02:03,Elizabeth Johnson,7703482477102,1,526.7,45.5,481.2
21cc0651-8ca0-4d57-8a69-1112dd29dfd4,2025-02-26 17:59:18,Melissa George,8844225831320,3,389.43,37.74,1055.07
84b8c17f-6586-4ee0-b5b6-4655cf2d8d40,2025-02-26 13:25:35,Mrs. Toni Ramirez DDS,1952058527727,9,100.43,8.33,828.9
6a926564-4c82-4744-8a22-e74ab3814072,2025-02-26 23:51:55,Joshua Moore,6990162720462,1,646.77,60.9,585.87
8988a2d9-ca78-4594-abc5-deea30a11898,2025-02-26 14:30:44,Dawn Velasquez,8267734540192,10,759.15,190.89,5682.6
47564093-6856-408e-8d82-498d0221374b,2025-02-26 16:48:43,Michael Bridges,391171822783,5,895.03,16.46,4392.85
4aeea8e3-7c43-4d7a-8829-2e8eb34d04b1,2025-02-26 05:02:58,Robert Stephens,6841459332724,5,533.93,30.37,2517.8
ea21fea7-4c66-4333-8d13-8aa3e5dace20,2025-02-26 01:56:44,Jennifer Leon,7468071545166,1,492.98,54.58,438.4
584f0eeb-4517-4af7-a66e-edabe98c9cdd,2025-02-26 00:55:41,Jeffrey Johnson,9690784473643,10,220.23,57.29,1629.4
a3061dd2-cceb-4420-a82f-205f19bbbcd5,2025-02-26 09:50:53,Wendy Bass,2994680443692,9,63.57,11.14,471.87
68d123cd-b0cf-4272-99ea-32d81ae721a2,2025-02-26 01:55:17,Christopher Garcia,5304637454997,10,612.02,85.49,5265.299999999999
6659d2e2-d0d7-4392-b011-7f02959fda81,2025-02-26 22:13:28,Michelle Ortiz,8740164005245,5,277.13,25.13,1260.0
8f9df875-606c-486c-97a4-f06e2e5fcb10,2025-02-26 09:52:32,Nicholas Moore,47974801622,4,95.18,25.91,277.08
c8a27d2f-11c6-4659-b1e6-35466132b11f,2025-02-26 11:21:35,Andrew Vargas,8637940265422,8,489.37,98.26,3128.88
2e98480e-36e0-4754-81c1-e53647ff2895,2025-02-26 21:18:12,Steven Phillips,3561595148463,4,680.9,143.52,2149.52
6f8133b1-cc20-42ad-9812-d249aa16cbaa,2025-02-26 19:20:12,Donna Avery,6990162720462,3,758.93,111.33,1942.8000000000002
1f978834-bebe-4884-a4d1-14f0cef7d16d,2025-02-26 17:53:49,Donald Kidd,7383473597745,4,494.62,52.62,1768.0
2333a4df-c805-455b-a84e-3bd6753be46c,2025-02-26 17:54:57,Andrea Hensley,3745299124194,8,403.86,53.02,2806.72
6f220182-097e-4680-bda5-eec191c45d4f,2025-02-26 01:43:56,James Smith,4965137098596,6,481.06,32.51,2691.3
49bbbf04-ee5c-45ee-881a-7a3f7162c34d,2025-02-26 12:52:59,Kenneth Jones,4034471349364,5,561.84,17.99,2719.25
3330b64c-7a14-4cb7-ae04-331a6fb410f4,2025-02-26 10:15:06,Sarah Jones,3171390053291,2,187.93,21.97,331.92
19693375-176d-4710-b3c5-13df2503de0e,2025-02-26 10:08:14,Matthew Ayala,1047095214560,2,346.19,70.97,550.44
6fcf5292-f733-4a3c-bb21-72f0dd0b5755,2025-02-26 13:51:01,Linda Petersen,5271774490587,4,800.65,138.62,2648.12
311080ea-0eab-4f3c-be9f-15d5028f0830,2025-02-26 18:50:44,Sarah Carter,1527420549326,3,611.14,32.86,1734.84
bf2762c4-d9bd-47d0-9d51-c3147658ef13,2025-02-26 08:01:02,Brenda Burns,2029702135566,1,833.95,240.61,593.34
4c1d0de6-e651-4747-aadd-6cd26a849d26,2025-02-26 20:42:45,Ronald Edwards,7468071545166,1,934.4,27.53,906.87
c27f47e7-d065-4a30-8c62-092071f1d500,2025-02-26 03:32:28,Stephen Williams,6841459332724,5,832.2,55.57,3883.15
8040da10-d9ab-4ab4-87b9-4c61073d7123,2025-02-26 20:48:12,Christopher Wilson,6417080531005,10,60.03,2.84,571.9
c96533b8-47e5-4a6f-a31d-703338db18cc,2025-02-26 13:14:36,Jason Foster,8059296222926,9,972.71,187.94,7062.93
d0579aef-145a-42f7-bb28-a4a59a8019e8,2025-02-26 18:13:35,Brandon Dennis,9471746488772,9,189.13,16.34,1555.11
3db28905-3514-4d4f-a2ba-d2440b6ee5f9,2025-02-26 12:53:02,Kathleen Fields,1200471138267,8,197.05,41.67,1243.04
9e9e883a-7a2c-421e-b661-fecc9cc8879d,2025-02-26 09:56:46,Emily Sullivan,8549733484340,10,79.17,3.13,760.4000000000001
